Word,Mutual Information,Chi-Squared
greatest,0.0006276868097773635,26.453750897008916
belong,0.0006262485088861112,27.055500948707042
desir,0.0006192248470580633,26.728690893491454
consid,0.0006176708827695877,26.629472755403235
relat,0.0006176161249625171,25.737465833809587
strong,0.000617266988133303,24.11563025076574
pestil,0.0006165376400288976,19.991883371451138
saint,0.0006140683739007389,26.433067199516977
began,0.0006139468221609183,26.51411829689621
thigh,0.0006128383510495323,18.996047124041983
remov,0.0006110607588329873,23.1349514737031
purpos,0.0006102245180370355,26.277725324726315
path,0.0006080218233311314,26.26693701850578
servic,0.0006048682811300302,22.503302958724067
prais,0.0006035523048512647,23.962526609766805
mind,0.0006021737119285078,25.992801233965356
pursu,0.0005999020283749117,22.48371495693034
old,0.0005999020283749117,22.48371495693034
made,0.0005996004864742325,24.74122598777341
support,0.0005981258203623884,25.589486582925296
jericho,0.0005956455871089874,20.931490453100103
countri,0.0005944945930788021,23.147508164538515
back,0.0005943267777951838,24.05818010452486
upright,0.0005926064850876552,21.788557734203803
destitut,0.0005914710836360125,24.1361863507613
aroma,0.0005910402939910803,19.78331015808014
blue,0.0005910402939910803,19.78331015808014
cord,0.0005898552847277706,18.326094401068417
besieg,0.0005898552847277706,18.326094401068417
foreign,0.0005883123348700076,21.09602250287526
portion,0.0005883123348700076,21.09602250287526
hope,0.0005874324648281191,25.37947692123707
wife,0.0005820872747118455,23.381781257680313
sinner,0.000577601810092506,24.78552733404652
amaz,0.0005770471205048626,22.033837016781074
palac,0.0005764992304728618,20.303994672769182
mock,0.0005718299923121769,24.556860381562608
troubl,0.0005715598780282182,22.587730248440646
inquir,0.0005707263033070838,20.79940398535979
maidserv,0.0005700449977740892,19.129922949319766
ring,0.0005700449977740892,19.129922949319766
sheep,0.0005697289013879084,22.121263650472134
counselor,0.0005669211893826611,17.656440225377267
awesom,0.0005669211893826611,17.656440225377267
woven,0.0005669211893826611,17.656440225377267
gideon,0.0005669211893826611,17.656440225377267
proper,0.0005655173323685473,23.745881562215107
mere,0.0005655173323685473,23.745881562215107
justic,0.0005645420895884655,21.67583271405404
pleasant,0.0005640952135042767,19.646886985978362
